order_id,purchase_date,order_status,total_price
T8.2.1,2024-05-08,Completed,5504.87
T8.2.2,2024-07-31,Cancelled,2889.44
T8.2.3,2024-08-02,Cancelled,3932.05
T8.2.4,2024-01-14,Cancelled,1444.72
T8.2.5,2024-09-21,Completed,1444.72
T8.2.6,2024-08-15,Completed,6838.08
T8.2.7,2024-08-19,Cancelled,2279.36
T8.2.8,2024-09-06,Completed,3611.8
T8.2.9,2024-09-07,Completed,10257.12
T8.3.1,2024-01-07,Completed,10257.12
T8.3.2,2024-01-14,Completed,3611.8
T8.3.3,2024-01-24,Cancelled,674.32
T8.3.4,2024-01-29,Completed,1348.64
T8.3.5,2024-03-27,Cancelled,11396.8
T8.3.6,2024-04-14,Completed,6291.28
T8.3.7,2024-03-23,Completed,3216.5
T8.3.8,2024-09-05,Completed,10257.12
T8.3.9,2024-01-02,Completed,3371.6
T8.4.1,2024-04-29,Cancelled,4718.46
T8.4.2,2024-03-02,Completed,2528.26
T8.4.3,2024-04-03,Completed,3611.8
T8.4.4,2024-07-26,Cancelled,6838.08
T8.4.5,2024-05-08,Completed,3676
T8.4.6,2024-07-23,Completed,3145.64
T8.4.7,2024-06-08,Completed,7077.69
T8.4.8,2024-05-18,Completed,919
T8.4.9,2024-06-21,Completed,1348.64
T8.5.1,2024-07-13,Completed,1572.82
T8.5.2,2024-09-10,Cancelled,7977.76
T8.5.3,2024-07-05,Completed,3145.64
T8.5.4,2024-03-14,Cancelled,3932.05
T8.5.5,2024-04-02,Completed,2528.26
T8.5.6,2024-09-08,Completed,786.41
T8.5.7,2024-02-22,Cancelled,2528.26
T8.5.8,2024-03-07,Completed,5394.56
T8.5.9,2024-01-11,Cancelled,3145.64
T8.6.1,2024-07-20,Completed,1838
T8.6.2,2024-04-05,Cancelled,4045.92
T8.6.3,2024-07-12,Cancelled,6743.2
T8.6.4,2024-04-13,Cancelled,11396.8
T8.6.5,2024-06-10,Completed,5698.4
T8.6.6,2024-09-23,Cancelled,5394.56
T8.6.7,2024-03-27,Completed,2528.26
T8.6.8,2024-06-01,Completed,4558.72
T8.6.9,2024-07-28,Cancelled,11396.8
T8.7.1,2024-01-19,Completed,7864.1
T8.7.2,2024-06-22,Completed,7077.69
T8.7.3,2024-05-02,Completed,4718.46
T8.7.4,2024-06-08,Completed,1838
T8.7.5,2024-02-18,Completed,674.32
T8.7.6,2024-04-19,Completed,2297.5
T8.7.7,2024-05-17,Completed,1083.54
T8.7.8,2024-05-08,Cancelled,674.32
T8.7.9,2024-09-18,Completed,6068.88
T8.8.1,2024-04-10,Completed,2757
T8.8.2,2024-05-28,Cancelled,3932.05
T8.8.3,2024-05-05,Cancelled,1444.72
T8.8.4,2024-02-01,Completed,2297.5
T8.8.5,2024-03-15,Completed,6838.08
T8.8.6,2024-07-21,Completed,1572.82
T8.8.7,2024-01-13,Completed,722.36
T8.8.8,2024-08-17,Cancelled,2528.26
T8.8.9,2024-05-04,Completed,4558.72
T8.9.1,2024-01-06,Completed,1348.64
T8.9.2,2024-08-15,Completed,3250.62
T8.9.3,2024-07-21,Completed,2022.96
T8.9.4,2024-03-27,Completed,4595
T8.9.5,2024-01-06,Completed,11396.8
T8.9.6,2024-01-06,Completed,3932.05
T8.9.7,2024-06-15,Cancelled,3611.8
T8.9.8,2024-05-16,Completed,2279.36
T8.9.9,2024-04-20,Completed,1444.72
T9.1.1,2024-05-03,Completed,6068.88
T9.1.2,2024-01-02,Cancelled,2022.96
T9.1.3,2024-06-11,Cancelled,9117.44
T9.1.4,2024-02-24,Cancelled,1139.68
T9.1.5,2024-06-29,Completed,2297.5
T9.1.6,2024-07-19,Completed,5698.4
T9.1.7,2024-08-12,Completed,1378.5
T9.1.8,2024-01-31,Completed,1572.82
T9.1.9,2024-07-21,Completed,1805.9
T9.2.1,2024-03-04,Cancelled,9117.44
T9.2.2,2024-04-19,Completed,7864.1
T9.2.3,2024-08-05,Completed,2022.96
T9.2.4,2024-04-05,Completed,6838.08
T9.2.5,2024-06-12,Completed,6838.08
T9.2.6,2024-07-21,Completed,7977.76
T9.2.7,2024-09-03,Completed,2167.08
T9.2.8,2024-06-08,Cancelled,1378.5
T9.2.9,2024-06-02,Cancelled,4135.5
T9.3.1,2024-07-08,Completed,10257.12
T9.3.2,2024-09-19,Completed,6291.28
T9.3.3,2024-03-23,Completed,6743.2
T9.3.4,2024-05-11,Cancelled,459.5
T9.3.5,2024-08-09,Completed,1378.5
T9.3.6,2024-08-24,Completed,1444.72
T9.3.7,2024-02-08,Cancelled,3611.8
T9.3.8,2024-03-02,Completed,5504.87
T9.3.9,2024-02-24,Cancelled,4558.72
T9.4.1,2024-06-03,Completed,2279.36
T9.4.2,2024-01-08,Completed,4720.24
T9.4.3,2024-03-27,Completed,10257.12
T9.4.4,2024-05-26,Completed,1139.68
T9.4.5,2024-01-10,Completed,674.32
T9.4.6,2024-02-04,Completed,1805.9
T9.4.7,2024-03-10,Completed,1139.68
T9.4.8,2024-09-09,Cancelled,1444.72
T9.4.9,2024-04-26,Cancelled,361.18
T9.5.1,2024-06-25,Completed,5394.56
T9.5.2,2024-06-27,Completed,7077.69
T9.5.3,2024-03-26,Completed,2167.08
T9.5.4,2024-04-09,Cancelled,1805.9
T9.5.5,2024-04-17,Completed,361.18
T9.5.6,2024-08-19,Completed,6068.88
T9.5.7,2024-08-25,Cancelled,6838.08
T9.5.8,2024-09-15,Completed,1572.82
T9.5.9,2024-09-22,Completed,3611.8
T9.6.1,2024-07-16,Cancelled,4045.92
T9.6.2,2024-01-06,Completed,786.41
T9.6.3,2024-02-29,Completed,459.5
T9.6.4,2024-08-08,Cancelled,4718.46
T9.6.5,2024-09-15,Completed,2279.36
T9.6.6,2024-04-06,Completed,9117.44
T9.6.7,2024-08-05,Completed,361.18
T9.6.8,2024-08-21,Completed,1838
T9.6.9,2024-01-25,Cancelled,5698.4
T9.7.1,2024-01-25,Cancelled,6291.28
T9.7.2,2024-04-08,Cancelled,6291.28
T9.7.3,2024-03-24,Cancelled,1805.9
T9.7.4,2024-03-04,Completed,6291.28
T9.7.5,2024-07-09,Completed,1083.54
T9.7.6,2024-01-13,Completed,361.18
T9.7.7,2024-09-23,Completed,6068.88
T9.7.8,2024-02-19,Completed,3371.6
T9.7.9,2024-04-21,Completed,6743.2
T9.8.1,2024-02-07,Cancelled,1378.5
T9.8.2,2024-05-10,Completed,1083.54
T9.8.3,2024-02-02,Completed,4718.46
T9.8.4,2024-08-26,Completed,1348.64
T9.8.5,2024-03-26,Completed,7977.76
T9.8.6,2024-08-20,Cancelled,6838.08
T9.8.7,2024-06-20,Completed,361.18
T9.8.8,2024-02-05,Completed,11396.8
T9.8.9,2024-05-07,Completed,2697.28
T9.9.1,2024-08-07,Completed,3216.5
T9.9.2,2024-03-21,Completed,3216.5
T9.9.3,2024-08-12,Completed,2022.96
T9.9.4,2024-01-01,Cancelled,1378.5
T9.9.5,2024-07-02,Completed,722.36
T9.9.6,2024-02-13,Completed,9117.44
T9.9.7,2024-04-26,Completed,2167.08
T9.9.8,2024-09-08,Completed,3371.6
T9.9.9,2024-04-16,Completed,919
U1.1.1,2024-01-03,Completed,11396.8
U1.1.2,2024-01-29,Completed,2279.36
U1.1.3,2024-02-22,Completed,2279.36
U1.1.4,2024-05-15,Completed,4135.5
U1.1.5,2024-06-23,Completed,4595
U1.1.6,2024-09-04,Completed,1838
U1.1.7,2024-06-25,Cancelled,9117.44
U1.1.8,2024-03-07,Completed,7977.76
U1.1.9,2024-05-16,Completed,1378.5
U1.2.1,2024-02-15,Cancelled,6068.88
U1.2.2,2024-05-09,Cancelled,2022.96
U1.2.3,2024-01-18,Completed,459.5
U1.2.4,2024-05-15,Completed,1572.82
U1.2.5,2024-07-06,Cancelled,6068.88
U1.2.6,2024-03-11,Completed,3371.6
U1.2.7,2024-05-04,Completed,2022.96
U1.2.8,2024-08-09,Completed,7077.69
U1.2.9,2024-07-19,Completed,1572.82
U1.3.1,2024-09-17,Cancelled,459.5
U1.3.2,2024-02-04,Completed,3216.5
U1.3.3,2024-04-03,Completed,6743.2
U1.3.4,2024-08-30,Completed,2167.08
U1.3.5,2024-02-05,Completed,3611.8
U1.3.6,2024-02-13,Completed,1378.5
U1.3.7,2024-02-25,Completed,3932.05
U1.3.8,2024-03-05,Completed,11396.8
U1.3.9,2024-09-22,Cancelled,5504.87
U1.4.1,2024-01-14,Completed,4720.24
U1.4.2,2024-04-04,Completed,2297.5
U1.4.3,2024-07-14,Cancelled,3371.6
U1.4.4,2024-07-19,Completed,6068.88
U1.4.5,2024-09-04,Completed,3216.5
U1.4.6,2024-08-08,Completed,3250.62
U1.4.7,2024-05-28,Completed,9117.44
U1.4.8,2024-01-15,Completed,3932.05
U1.4.9,2024-06-14,Completed,6291.28
U1.5.1,2024-03-20,Cancelled,2757
U1.5.2,2024-06-23,Completed,2279.36
U1.5.3,2024-05-08,Completed,919
U1.5.4,2024-05-22,Cancelled,1348.64
U1.5.5,2024-06-26,Completed,3611.8
U1.5.6,2024-09-01,Cancelled,11396.8
U1.5.7,2024-09-07,Cancelled,3216.5
U1.5.8,2024-01-10,Completed,2297.5
U1.5.9,2024-03-01,Cancelled,3145.64
U1.6.1,2024-08-18,Completed,1083.54
U1.6.2,2024-04-13,Completed,10257.12
U1.6.3,2024-06-13,Completed,2889.44
U1.6.4,2024-08-01,Completed,2297.5
U1.6.5,2024-04-27,Completed,1139.68
U1.6.6,2024-07-03,Completed,3216.5
U1.6.7,2024-04-06,Completed,919
U1.6.8,2024-01-21,Completed,2359.23
U1.6.9,2024-09-18,Cancelled,919
U1.7.1,2024-05-20,Completed,2359.23
U1.7.2,2024-06-07,Cancelled,2359.23
U1.7.3,2024-02-25,Completed,1572.82
U1.7.4,2024-03-20,Completed,1572.82
U1.7.5,2024-08-29,Cancelled,1083.54
U1.7.6,2024-07-30,Cancelled,3216.5
U1.7.7,2024-03-01,Completed,5698.4
U1.7.8,2024-03-05,Completed,10257.12
U1.7.9,2024-04-28,Cancelled,4720.24
U1.8.1,2024-02-09,Completed,2279.36
U1.8.2,2024-09-17,Completed,361.18
U1.8.3,2024-02-07,Completed,2757
U1.8.4,2024-08-03,Completed,1139.68
U1.8.5,2024-04-25,Completed,3932.05
U1.8.6,2024-06-04,Cancelled,2528.26
U1.8.7,2024-03-21,Completed,4045.92
U1.8.8,2024-08-19,Completed,4718.46
U1.8.9,2024-01-12,Completed,1083.54
U1.9.1,2024-03-01,Completed,6068.88
U1.9.2,2024-05-19,Completed,7977.76
U1.9.3,2024-07-07,Cancelled,1805.9
U1.9.4,2024-03-10,Completed,11396.8
U1.9.5,2024-03-11,Completed,3250.62
U1.9.6,2024-01-14,Completed,2528.26
U1.9.7,2024-01-28,Completed,7077.69
U1.9.8,2024-04-05,Completed,3371.6
U1.9.9,2024-04-25,Completed,1838
U2.1.1,2024-07-11,Completed,3250.62
U2.1.2,2024-07-12,Completed,1083.54
U2.1.3,2024-09-07,Completed,7864.1
U2.1.4,2024-02-14,Cancelled,3145.64
U2.1.5,2024-02-26,Completed,1139.68
U2.1.6,2024-03-15,Cancelled,11396.8
U2.1.7,2024-04-30,Cancelled,4718.46
U2.1.8,2024-06-05,Cancelled,1348.64
U2.1.9,2024-08-09,Completed,1348.64
U2.2.1,2024-04-09,Completed,3419.04
U2.2.2,2024-04-25,Completed,7077.69
U2.2.3,2024-04-17,Completed,2757
U2.2.4,2024-09-13,Completed,3419.04
U2.2.5,2024-06-23,Completed,4045.92
U2.2.6,2024-09-22,Cancelled,11396.8
U2.2.7,2024-08-14,Completed,1572.82
U2.2.8,2024-09-19,Completed,2528.26
U2.2.9,2024-03-03,Completed,3676
U2.3.1,2024-04-24,Completed,674.32
U2.3.2,2024-07-11,Completed,674.32
U2.3.3,2024-09-16,Completed,5504.87
U2.3.4,2024-04-11,Completed,1444.72
U2.3.5,2024-05-31,Completed,7977.76
U2.3.6,2024-02-24,Cancelled,2528.26
U2.3.7,2024-08-25,Completed,7077.69
U2.3.8,2024-03-29,Completed,2297.5
U2.3.9,2024-02-10,Completed,6068.88
U2.4.1,2024-08-02,Completed,1838
U2.4.2,2024-06-02,Completed,6838.08
U2.4.3,2024-09-03,Cancelled,361.18
U2.4.4,2024-03-21,Cancelled,361.18
U2.4.5,2024-06-13,Cancelled,1572.82
U2.4.6,2024-04-07,Completed,3932.05
U2.4.7,2024-02-05,Completed,5698.4
U2.4.8,2024-08-16,Completed,1378.5
U2.4.9,2024-07-01,Completed,4558.72
U2.5.1,2024-03-17,Completed,1083.54
U2.5.2,2024-03-26,Cancelled,7077.69
U2.5.3,2024-01-10,Completed,1444.72
U2.5.4,2024-02-23,Completed,3145.64
U2.5.5,2024-04-12,Completed,4135.5
U2.5.6,2024-02-29,Cancelled,3419.04
U2.5.7,2024-04-23,Completed,786.41
U2.5.8,2024-06-07,Completed,7977.76
U2.5.9,2024-06-15,Completed,4720.24
U2.6.1,2024-08-09,Completed,9117.44
U2.6.2,2024-09-19,Completed,5504.87
U2.6.3,2024-04-27,Cancelled,3250.62
U2.6.4,2024-05-17,Cancelled,7977.76
U2.6.5,2024-03-24,Cancelled,3419.04
U2.6.6,2024-03-17,Completed,3250.62
U2.6.7,2024-09-09,Cancelled,1805.9
U2.6.8,2024-07-11,Completed,2697.28
U2.6.9,2024-01-27,Completed,2889.44
U2.7.1,2024-03-20,Completed,6743.2
U2.7.2,2024-04-27,Completed,674.32
U2.7.3,2024-03-12,Cancelled,7077.69
U2.7.4,2024-07-07,Completed,3932.05
U2.7.5,2024-05-03,Completed,3216.5
U2.7.6,2024-05-29,Cancelled,4720.24
U2.7.7,2024-06-14,Cancelled,722.36
U2.7.8,2024-07-03,Completed,3676
U2.7.9,2024-07-20,Cancelled,2297.5
U2.8.1,2024-02-12,Cancelled,7864.1
U2.8.2,2024-06-26,Completed,2359.23
U2.8.3,2024-03-26,Completed,919
U2.8.4,2024-03-29,Completed,3216.5
U2.8.5,2024-08-22,Completed,3611.8
U2.8.6,2024-06-26,Completed,3250.62
U2.8.7,2024-07-18,Cancelled,361.18
U2.8.8,2024-04-20,Completed,3250.62
U2.8.9,2024-01-17,Cancelled,1572.82
U2.9.1,2024-01-28,Completed,4595
U2.9.2,2024-09-13,Completed,6291.28
U2.9.3,2024-03-09,Completed,3676
U2.9.4,2024-09-20,Completed,5504.87
U2.9.5,2024-01-31,Completed,2528.26
U2.9.6,2024-04-26,Completed,6291.28
U2.9.7,2024-07-11,Cancelled,674.32
U2.9.8,2024-01-28,Completed,2297.5
U2.9.9,2024-06-13,Completed,4558.72
U3.1.1,2024-07-10,Completed,4045.92
U3.1.2,2024-01-13,Completed,3932.05
U3.1.3,2024-02-10,Completed,2022.96
U3.1.4,2024-02-09,Completed,1444.72
U3.1.5,2024-05-17,Cancelled,3371.6
U3.1.6,2024-03-08,Completed,3932.05
U3.1.7,2024-05-06,Completed,6743.2
U3.1.8,2024-02-25,Completed,5698.4
U3.1.9,2024-05-22,Completed,3371.6
U3.2.1,2024-07-15,Completed,5504.87
U3.2.2,2024-01-03,Completed,1083.54
U3.2.3,2024-06-03,Completed,3419.04
U3.2.4,2024-06-03,Cancelled,7077.69
U3.2.5,2024-08-13,Completed,5394.56
U3.2.6,2024-06-08,Cancelled,2757
U3.2.7,2024-08-03,Completed,786.41
U3.2.8,2024-06-08,Completed,11396.8
U3.2.9,2024-07-26,Cancelled,1348.64
U3.3.1,2024-07-11,Completed,722.36
U3.3.2,2024-04-20,Cancelled,2279.36
U3.3.3,2024-02-16,Cancelled,6743.2
U3.3.4,2024-02-20,Completed,6838.08
U3.3.5,2024-06-04,Cancelled,4045.92
U3.3.6,2024-07-24,Cancelled,674.32
U3.3.7,2024-08-02,Cancelled,3145.64
U3.3.8,2024-01-07,Cancelled,4135.5
U3.3.9,2024-03-30,Cancelled,1444.72
U3.4.1,2024-01-15,Completed,5504.87
U3.4.2,2024-04-14,Completed,3145.64
U3.4.3,2024-08-29,Completed,6838.08
U3.4.4,2024-08-02,Completed,10257.12
U3.4.5,2024-06-30,Completed,2697.28
U3.4.6,2024-05-13,Completed,6743.2
U3.4.7,2024-06-01,Cancelled,3611.8
U3.4.8,2024-05-06,Cancelled,11396.8
U3.4.9,2024-09-01,Completed,4558.72
U3.5.1,2024-01-07,Completed,1139.68
U3.5.2,2024-03-16,Cancelled,6291.28
U3.5.3,2024-07-11,Completed,2359.23
U3.5.4,2024-07-20,Cancelled,5394.56
U3.5.5,2024-08-03,Completed,4558.72
U3.5.6,2024-05-29,Completed,1805.9
U3.5.7,2024-07-17,Completed,9117.44
U3.5.8,2024-02-06,Completed,2697.28
U3.5.9,2024-03-22,Cancelled,674.32
U3.6.1,2024-02-26,Completed,3932.05
U3.6.2,2024-06-26,Completed,361.18
U3.6.3,2024-07-21,Completed,2889.44
U3.6.4,2024-07-26,Completed,7077.69
U3.6.5,2024-04-26,Cancelled,2279.36
U3.6.6,2024-08-08,Completed,3932.05
U3.6.7,2024-09-15,Cancelled,10257.12
U3.6.8,2024-06-05,Cancelled,4045.92
U3.6.9,2024-06-09,Cancelled,3145.64
U3.7.1,2024-01-19,Completed,919
U3.7.2,2024-02-25,Cancelled,5698.4
U3.7.3,2024-03-02,Cancelled,3216.5
U3.7.4,2024-09-18,Completed,1805.9
U3.7.5,2024-04-27,Completed,2528.26
U3.7.6,2024-08-23,Completed,3611.8
U3.7.7,2024-01-30,Cancelled,3676
U3.7.8,2024-05-21,Completed,6743.2
U3.7.9,2024-02-26,Completed,1838
U3.8.1,2024-03-28,Completed,3216.5
U3.8.2,2024-01-04,Completed,2167.08
U3.8.3,2024-06-23,Cancelled,6291.28
U3.8.4,2024-01-18,Completed,3611.8
U3.8.5,2024-03-10,Completed,4045.92
U3.8.6,2024-08-11,Completed,361.18
U3.8.7,2024-03-06,Cancelled,7977.76
U3.8.8,2024-02-17,Completed,2022.96
U3.8.9,2024-07-03,Completed,3145.64
U3.9.1,2024-07-31,Cancelled,5394.56
U3.9.2,2024-03-20,Cancelled,2757
U3.9.3,2024-01-25,Completed,2279.36
U3.9.4,2024-03-03,Cancelled,2757
U3.9.5,2024-04-20,Completed,4595
U3.9.6,2024-05-30,Cancelled,1348.64
U3.9.7,2024-07-26,Completed,4720.24
U3.9.8,2024-01-19,Completed,7977.76
U3.9.9,2024-06-16,Completed,3419.04
U4.1.1,2024-05-28,Completed,3419.04
U4.1.2,2024-02-18,Cancelled,3250.62
U4.1.3,2024-06-27,Cancelled,11396.8
U4.1.4,2024-06-26,Cancelled,361.18
U4.1.5,2024-02-23,Completed,3145.64
U4.1.6,2024-04-27,Completed,674.32
U4.1.7,2024-03-31,Completed,2889.44
U4.1.8,2024-09-08,Cancelled,7864.1
U4.1.9,2024-02-04,Cancelled,4135.5
U4.2.1,2024-06-26,Completed,3932.05
U4.2.2,2024-06-30,Cancelled,4045.92
U4.2.3,2024-01-09,Completed,3932.05
U4.2.4,2024-08-12,Completed,3419.04
U4.2.5,2024-09-08,Cancelled,5698.4
U4.2.6,2024-01-03,Completed,2279.36
U4.2.7,2024-02-06,Cancelled,4558.72
U4.2.8,2024-03-12,Completed,2022.96
U4.2.9,2024-04-28,Completed,1572.82
U4.3.1,2024-05-26,Completed,786.41
U4.3.2,2024-01-17,Completed,6838.08
U4.3.3,2024-03-22,Cancelled,6838.08
U4.3.4,2024-06-09,Completed,786.41
U4.3.5,2024-07-18,Cancelled,1348.64
U4.3.6,2024-02-25,Completed,3216.5
U4.3.7,2024-07-25,Completed,11396.8
U4.3.8,2024-06-19,Completed,1348.64
U4.3.9,2024-01-27,Completed,5394.56
U4.4.1,2024-03-27,Completed,4045.92
U4.4.2,2024-06-19,Completed,6291.28
U4.4.3,2024-02-11,Completed,4558.72
U4.4.4,2024-01-08,Cancelled,5504.87
U4.4.5,2024-04-09,Completed,722.36
U4.4.6,2024-04-23,Cancelled,2359.23
U4.4.7,2024-09-03,Completed,4135.5
U4.4.8,2024-09-12,Cancelled,7077.69
U4.4.9,2024-05-29,Cancelled,3371.6
U4.5.1,2024-08-14,Completed,3145.64
U4.5.2,2024-07-23,Completed,11396.8
U4.5.3,2024-08-04,Completed,10257.12
U4.5.4,2024-03-20,Completed,4135.5
U4.5.5,2024-06-14,Completed,3145.64
U4.5.6,2024-06-21,Completed,4135.5
U4.5.7,2024-01-19,Cancelled,7977.76
U4.5.8,2024-07-02,Cancelled,361.18
U4.5.9,2024-05-18,Cancelled,3932.05
U4.6.1,2024-05-03,Cancelled,7977.76
U4.6.2,2024-03-21,Completed,3145.64
U4.6.3,2024-05-27,Completed,2757
U4.6.4,2024-01-23,Completed,459.5
U4.6.5,2024-06-27,Cancelled,919
U4.6.6,2024-07-10,Completed,2757
U4.6.7,2024-07-23,Completed,5504.87
U4.6.8,2024-01-01,Completed,6743.2
U4.6.9,2024-02-29,Completed,1139.68
U4.7.1,2024-04-08,Cancelled,919
U4.7.2,2024-05-07,Completed,2757
U4.7.3,2024-05-15,Cancelled,2279.36
U4.7.4,2024-07-23,Completed,3250.62
U4.7.5,2024-08-19,Cancelled,3216.5
U4.7.6,2024-04-28,Completed,1083.54
U4.7.7,2024-01-05,Completed,2022.96
U4.7.8,2024-07-20,Completed,2022.96
U4.7.9,2024-01-26,Completed,2528.26
U4.8.1,2024-04-16,Cancelled,919
U4.8.2,2024-08-03,Completed,1348.64
U4.8.3,2024-05-26,Cancelled,4135.5
U4.8.4,2024-03-23,Cancelled,919
U4.8.5,2024-04-15,Completed,6743.2
U4.8.6,2024-01-14,Completed,5394.56
U4.8.7,2024-05-12,Cancelled,2167.08
U4.8.8,2024-03-13,Completed,2889.44
U4.8.9,2024-03-26,Completed,6838.08
U4.9.1,2024-06-29,Completed,5394.56
U4.9.2,2024-02-21,Completed,4718.46
U4.9.3,2024-07-06,Completed,459.5
U4.9.4,2024-07-01,Completed,3216.5
U4.9.5,2024-06-05,Cancelled,4045.92
U4.9.6,2024-03-12,Completed,6068.88
U4.9.7,2024-07-20,Cancelled,2757
U4.9.8,2024-02-26,Cancelled,2297.5
U4.9.9,2024-01-21,Completed,674.32
U5.1.1,2024-05-05,Cancelled,786.41
U5.1.2,2024-02-15,Completed,11396.8
U5.1.3,2024-08-04,Cancelled,3932.05
U5.1.4,2024-02-22,Completed,2167.08
U5.1.5,2024-07-19,Completed,6068.88
U5.1.6,2024-02-12,Completed,3611.8
U5.1.7,2024-04-27,Cancelled,1348.64
U5.1.8,2024-08-10,Cancelled,1444.72
U5.1.9,2024-08-10,Completed,3932.05
U5.2.1,2024-08-25,Completed,1838
U5.2.2,2024-05-25,Cancelled,2757
U5.2.3,2024-06-15,Cancelled,4718.46
U5.2.4,2024-09-15,Completed,9117.44
U5.2.5,2024-03-24,Completed,2297.5
U5.2.6,2024-06-07,Completed,1572.82
U5.2.7,2024-08-09,Completed,4045.92
U5.2.8,2024-08-10,Cancelled,7077.69
U5.2.9,2024-08-24,Completed,2697.28
U5.3.1,2024-04-04,Cancelled,2167.08
U5.3.2,2024-06-14,Completed,6291.28
U5.3.3,2024-09-09,Completed,10257.12
U5.3.4,2024-06-12,Completed,3371.6
U5.3.5,2024-07-14,Completed,1572.82
U5.3.6,2024-01-30,Cancelled,3216.5
U5.3.7,2024-06-27,Completed,1805.9
U5.3.8,2024-05-12,Cancelled,3419.04
U5.3.9,2024-08-16,Cancelled,1378.5
U5.4.1,2024-05-18,Completed,5394.56
U5.4.2,2024-07-18,Cancelled,2297.5
U5.4.3,2024-07-24,Cancelled,3216.5
U5.4.4,2024-08-03,Completed,4558.72
U5.4.5,2024-01-10,Completed,2022.96
U5.4.6,2024-02-20,Completed,1444.72
U5.4.7,2024-08-09,Completed,9117.44
U5.4.8,2024-05-16,Cancelled,3250.62
U5.4.9,2024-08-21,Completed,2528.26
U5.5.1,2024-04-12,Completed,3250.62
U5.5.2,2024-05-01,Completed,3145.64
U5.5.3,2024-05-14,Completed,3611.8
U5.5.4,2024-09-07,Cancelled,4558.72
U5.5.5,2024-05-28,Cancelled,6743.2
U5.5.6,2024-03-18,Completed,10257.12
U5.5.7,2024-02-15,Completed,10257.12
U5.5.8,2024-06-18,Cancelled,3371.6
U5.5.9,2024-06-21,Cancelled,5504.87
U5.6.1,2024-09-16,Cancelled,9117.44
U5.6.2,2024-02-15,Completed,6068.88
U5.6.3,2024-07-02,Completed,1572.82
U5.6.4,2024-08-17,Cancelled,2697.28
U5.6.5,2024-08-19,Cancelled,2022.96
U5.6.6,2024-08-22,Completed,6838.08
U5.6.7,2024-01-15,Cancelled,2359.23
U5.6.8,2024-05-08,Completed,2167.08
U5.6.9,2024-04-05,Completed,3419.04
U5.7.1,2024-06-19,Completed,1378.5
U5.7.2,2024-03-08,Completed,3216.5
U5.7.3,2024-01-24,Completed,6291.28
U5.7.4,2024-03-08,Cancelled,6068.88
U5.7.5,2024-04-13,Completed,2359.23
U5.7.6,2024-09-15,Cancelled,4595
U5.7.7,2024-01-12,Completed,6743.2
U5.7.8,2024-04-13,Completed,9117.44
U5.7.9,2024-08-20,Completed,4135.5
U5.8.1,2024-08-17,Cancelled,2528.26
U5.8.2,2024-01-26,Completed,1348.64
U5.8.3,2024-08-06,Completed,2697.28
U5.8.4,2024-08-12,Completed,2528.26
U5.8.5,2024-08-20,Completed,1378.5
U5.8.6,2024-09-09,Cancelled,786.41
U5.8.7,2024-05-04,Completed,2528.26
U5.8.8,2024-06-05,Completed,7077.69
U5.8.9,2024-04-27,Completed,4045.92
U5.9.1,2024-04-24,Cancelled,5698.4
U5.9.2,2024-05-13,Completed,6743.2
U5.9.3,2024-06-16,Cancelled,5394.56
U5.9.4,2024-09-07,Cancelled,7864.1
U5.9.5,2024-01-25,Completed,1572.82
U5.9.6,2024-01-20,Cancelled,6743.2
U5.9.7,2024-06-13,Completed,5504.87
U5.9.8,2024-09-07,Completed,9117.44
U5.9.9,2024-08-21,Completed,1444.72
U6.1.1,2024-02-19,Completed,1572.82
U6.1.2,2024-04-24,Completed,6743.2
U6.1.3,2024-08-13,Cancelled,7977.76
U6.1.4,2024-08-28,Completed,2167.08
U6.1.5,2024-01-24,Cancelled,1838
U6.1.6,2024-01-03,Completed,5504.87
U6.1.7,2024-08-09,Completed,4720.24
U6.1.8,2024-01-25,Completed,2167.08
U6.1.9,2024-06-29,Cancelled,7077.69
U6.2.1,2024-08-01,Completed,1083.54
U6.2.2,2024-06-04,Completed,3216.5
U6.2.3,2024-06-06,Cancelled,2022.96
U6.2.4,2024-06-21,Cancelled,11396.8
U6.2.5,2024-07-11,Completed,1378.5
U6.2.6,2024-02-20,Completed,2697.28
U6.2.7,2024-08-03,Completed,3419.04
U6.2.8,2024-02-24,Completed,1139.68
U6.2.9,2024-09-17,Completed,7077.69
U6.3.1,2024-09-15,Completed,3216.5
U6.3.2,2024-02-20,Completed,3216.5
U6.3.3,2024-04-04,Completed,7864.1
U6.3.4,2024-07-18,Cancelled,7977.76
U6.3.5,2024-07-22,Completed,674.32
U6.3.6,2024-06-11,Cancelled,2757
U6.3.7,2024-08-25,Cancelled,1348.64
U6.3.8,2024-02-11,Completed,3611.8
U6.3.9,2024-05-21,Completed,4045.92
U6.4.1,2024-01-24,Completed,786.41
U6.4.2,2024-01-11,Cancelled,6838.08
U6.4.3,2024-06-12,Completed,2697.28
U6.4.4,2024-08-10,Cancelled,7977.76
U6.4.5,2024-08-25,Completed,3250.62
U6.4.6,2024-09-15,Completed,4135.5
U6.4.7,2024-03-18,Completed,459.5
U6.4.8,2024-02-04,Completed,7864.1
U6.4.9,2024-05-07,Completed,9117.44
U6.5.1,2024-02-16,Completed,7864.1
U6.5.2,2024-07-17,Completed,3932.05
U6.5.3,2024-01-02,Completed,6068.88
U6.5.4,2024-03-07,Cancelled,2528.26
